id,name,parent,created_at,updated_at
1730,ラデン錠75 75mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1731,ラニザック錠150 150mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1732,ラニタック錠150 150mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1733,ラニチザン錠150 150mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1734,ラニチジン錠150「KN」 150mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1735,ラビン細粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1736,ラフセジン錠 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1737,ラプラゾールカプセル15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1738,ランソプラゾールカプセル15mg「MED」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1739,ランソラールカプセル15 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1740,リタアルミン 90%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1741,ルフレン顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1742,レスポリックス顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1743,レスラートカプセル 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1744,ロイアンC錠200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1745,ロキサチカプセル37.5 37.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1746,ロキセタートカプセル75mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1747,ロキタットカプセル75mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1748,ロザルタットカプセル75mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1749,ロノックカプセル2.5μg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1750,ロンミールカプセル 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1751,塩酸セトラキサートカプセル200mg「FC」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1752,塩酸ラニチジン150mg錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1753,塩酸ロキサチジンアセタート錠37.5「KN」 37.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1754,水溶性アズレン錠2mg「タイヨー」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1755,複合エピサネートG顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1756,「純生」ジアス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1757,「純生」センブリ・重曹散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1758,「純生」ホミカエキス散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1759,「純生」希塩酸,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1760,FK散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1761,HM散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1762,KM散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1763,M・M散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1764,MMD散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1765,NIM散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1766,OM散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1767,OM散2号,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1768,S・M散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1769,TM散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1770,YD胃散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1771,YM散「イセイ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1772,アリーゼNカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1773,アリーゼS錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1774,エヌ・エス散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1775,エンテラーゼ錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1776,オーネスN顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1777,オーネスSPカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1778,オーネスST錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1779,オーネスSZカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1780,オリザチーム 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1781,ガストロピロール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1782,カラシミーゼ 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1783,ガランターゼ散 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1784,ケイヒ油,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1785,ケイラーゼAカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1786,ケーテー散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1787,コンクターゼAカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1788,コンズランゴ流エキス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1789,サナクターゼ末明治,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1790,サニアーゼ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1791,ジアスターゼ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1792,シバラーゼS,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1793,ストミラーゼカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1794,セブンイー・P,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1795,センブリ・重曹散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1796,センブリ散(丸石),1,2023-04-17 11:08:50,2023-04-17 11:08:50
1797,タカヂアスターゼ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1798,タカプレックス(重質),1,2023-04-17 11:08:50,2023-04-17 11:08:50
1799,タフマックEカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1800,タンチパンSカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1801,つくしA・M散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1802,デミナーゼ散 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1803,トウヒシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1804,トウヒチンキ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1805,ナセルポンA,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1806,ネオ・エフラーゼカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1807,ハイパーチーム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1808,ハイフルG顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1809,パスターゼSA顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1810,ビアサン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1811,ビースト,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1812,ピーマーゲン散ショーワ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1813,ビットサン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1814,フェルターゼカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1815,フェンラーゼS,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1816,プチトラーゼ顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1817,ベリチームカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1818,ベルサン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1819,ホミカエキス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1820,ポリトーゼカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1821,ボルトミーC錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1822,マックターゼ錠S,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1823,マナミンTM散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1824,ミルラクト細粒 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1825,ラクチーム散 50%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1826,リーダイM末,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1827,乾燥酵母,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1828,含糖ペプシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1829,苦味チンキ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1830,健胃散「スズ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1831,健栄の健胃散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1832,重散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1833,新ドライアーゼ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1834,大原胃腸薬(散),1,2023-04-17 11:08:50,2023-04-17 11:08:50
1835,日粉センブリ・重曹散N,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1836,「純生」アルミゲル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1837,「純生」軽カマ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1838,「純生」合成ケイ酸アルミ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1839,「純生」重カマ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1840,「純生」重炭マ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1841,「純生」炭マ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1842,「純生」沈炭灰,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1843,アイスフラット懸濁内服用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1844,アクアスチン液,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1845,アシドレス液,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1846,アドソルビン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1847,アルミゲル細粒99%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1848,アルミワイス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1849,ウィットコップ懸濁内服用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1850,カイマックス錠250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1851,クリメラン懸濁用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1852,ケイ酸マグネシウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1853,サクロフト懸濁用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1854,サモールN 98%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1855,シリカミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1856,スピーゲル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1857,タイメック液,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1858,タカタゲル細粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1859,ディクアノンS,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1860,ドライ・ゲル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1861,ハイリース懸濁内服用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1862,ヒドロゲル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1863,ホエミゲル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1864,マーレッジ懸濁内服用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1865,マグテクト液U,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1866,マグミット錠250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1867,マグミット錠500mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1868,マグラックス細粒83%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1869,マックメット,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1870,マルイシアルミニウムゲル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1871,マルペリス懸濁内服用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1872,メタスタミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1873,リタロクス懸濁内服用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1874,乾燥水酸化アルミニウムゲル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1875,合成ケイ酸アルミニウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1876,重カマ「ヤクハン」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1877,重質カマグG「ヒシヤマ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1878,重質炭酸マグネシウム.OY,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1879,炭酸マグネシウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1880,炭酸水素ナトリウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1881,沈降炭酸カルシウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1882,沈炭灰「ツキシマ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1883,天然ケイ酸アルミニウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1884,アノレキシノン錠5 5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1885,エリーテン細粒 2%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1886,カイトリル細粒0.4% 2mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1887,ガナトン錠50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1888,コバペリドン錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1889,ジャックマール錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1890,シンセロン錠8mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1891,セロトーン錠10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1892,ダリックドライシロップ 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1893,テルペラン錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1894,ドンペリドン1%シロップ用,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1895,ドンペリンDS 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1896,ナウザート錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1897,ナウゼリンドライシロップ 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1898,ナシロビン錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1899,ナゼアOD錠0.1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1900,ナボバンカプセル5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1901,ノーゼア錠10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1902,ハドドリン錠「10」 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1903,フォリクロンシロップ 0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1904,フォリメジン錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1905,プラミール・シロップ 0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1906,プリンペランシロップ 0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1907,ペラプリンシロップ 0.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1908,ペリゼリンドライシロップ 1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1909,ペロリック錠 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1910,ミオナゼリン錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1911,モンロビア錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1912,トコンシロップ「ツムラ」 30mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1913,アーチメント錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1914,カムトン錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1915,カモエント錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1916,カモスタール錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1917,カモステート錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1918,カモストン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1919,カモスパン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1920,カモタット錠100,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1921,カルモザシン錠100,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1922,パンクレール錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1923,パンルーク錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1924,フオイパン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1925,フォサマック錠35mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1926,ブラークハウス錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1927,ベニカリン錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1928,ホイスタン錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1929,ボナロン錠35mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1930,マドックス錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1931,メシタット錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1932,メシルパン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1933,メシル酸カモスタット100mg錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1934,モスパン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1935,ラインタット錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1936,リーナック錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1937,リビリスター錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1938,レセプロン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1939,エアノン錠40 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1940,エスベリベン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1941,エボザックカプセル30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1942,ガスオール錠40mg「陽進」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1943,ガスサール錠40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1944,ガステール錠40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1945,カロリールゼリー 40.496%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1946,コロネル細粒 83.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1947,サーカネッテン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1948,サラジェン錠5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1949,サリグレンカプセル30mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1950,タカベンス錠 25mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1951,トークロン 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1952,ナイスタール細粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1953,バロス消泡液 2%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1954,ハロップ 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1955,ピアーレDS95%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1956,ヘモクロン 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1957,ヘモタイト 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1958,ヘモナーゼ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1959,ヘモリール(トーヨ) 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1960,ヘモリンガル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1961,ポリシロ 40mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1962,ポリフル細粒 83.3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1963,マロゲン錠 135mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1964,ラグノスゼリー 40.496%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1965,リフォロースシロップ 65%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1966,ストリゲン-A,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1967,内外犬猫胃腸薬 6包,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1968,カンテック錠 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1969,グリチオール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1970,グロンサン原末,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1971,ゴスペール・レバー 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1972,セロシオンカプセル10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1973,タツクロミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1974,ニチファーゲン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1975,ネオファーゲンC錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1976,パンパール 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1977,プロトポルト錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1978,プロトポルフィリンナトリウム錠(ツルハラ) 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1979,プロヘパール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1980,プロルモン錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1981,ポリリチンN錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1982,ポルトス錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1983,ポルフラジン(10mg),1,2023-04-17 11:08:50,2023-04-17 11:08:50
1984,リコチオン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1985,リバオール散 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1986,レナルチン錠 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1987,レバスダン錠 20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1988,レバラミン錠 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1989,アテネントール 12.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1990,ウルサミック錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1991,ウルデストン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1992,ウルデックス 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1993,ウルデナシン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1994,エーデシン・C 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1995,ガーレ・ドナウ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1996,ゴクミシン錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1997,シキコール錠 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1998,スパカール細粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
1999,チノカプセル125 125mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2000,トリデモン 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
id,name,parent,created_at,updated_at
2001,ヒメコール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2002,フェルビテン錠 12.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2003,ブラウエ錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2004,プレコート錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2005,レプター錠100 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2006,その他の肝、胆道系用薬,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2007,薬用炭,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2008,コバルジン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2009,ウリトス錠0.1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2010,ステーブラ錠0.1mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2011,ベシケア錠2.5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2012,デトルシトールカプセル2mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2013,アビショット錠25 25mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2014,フリバスOD錠50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2015,プログット錠 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2016,ボラボラン錠 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2017,ラトボレール錠「200」 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2018,ルアダン錠 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
2019,ロラーム錠 200mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
